,SPY,EFA,EEM,TLT,LQD
2004-12-31,86.040276,32.247253,16.087749,51.383919,55.728619
2005-01-03,85.634514,32.015835,15.920376,51.494148,56.088425
2005-01-04,84.58812,31.402088,15.430212,50.954441,55.773594
2005-01-05,84.004387,31.381966,15.241323,51.227196,55.818558
2005-01-06,84.431473,31.381966,15.230959,51.261986,55.85854
2005-01-07,84.310478,31.24111,15.260448,51.378071,55.833637
2005-01-10,84.709122,31.381966,15.279573,51.45932,55.738621
2005-01-11,84.125404,31.321598,15.250883,51.761044,55.868488
2005-01-12,84.403008,31.573135,15.438183,51.830688,55.923523
2005-01-13,83.726776,31.301476,15.374425,52.329762,56.073387
2005-01-14,84.168114,31.452396,15.649389,52.323956,56.138367
2005-01-18,85.043663,31.476545,15.621496,52.497993,56.168327
2005-01-19,84.153885,31.150543,15.406299,52.648891,56.253288
2005-01-20,83.641342,30.943283,15.215014,52.753334,56.153362
2005-01-21,83.128815,31.066023,15.422245,52.811378,56.278271
2005-01-24,82.96508,31.120363,15.398327,53.037647,56.378223
2005-01-25,83.199982,31.130428,15.537808,52.538631,56.188385
2005-01-26,83.449142,31.506721,15.764958,52.637287,56.208298
2005-01-27,83.591537,31.553017,15.780103,52.538631,56.088425
2005-01-28,83.591537,31.482588,15.794447,53.066734,56.413174
2005-01-31,84.111183,31.633503,16.002472,53.217556,56.413174
2005-02-01,84.645065,31.830704,16.139561,53.133091,56.401695
2005-02-02,84.901314,31.874987,16.190567,53.255447,56.351494
2005-02-03,84.680634,31.701923,16.173826,53.226311,56.421692
2005-02-04,85.584679,31.864927,16.426483,53.966038,56.602291
2005-02-07,85.470787,31.663687,16.478285,54.367931,56.622349
2005-02-08,85.570442,31.663687,16.51017,54.67667,56.82803
2005-02-09,84.929787,31.5832,16.456762,54.8223,57.028625
2005-02-10,85.235901,31.911201,16.536469,54.082512,56.82803
2005-02-11,85.969078,32.132549,16.697466,54.047558,56.662495
2005-02-14,85.905014,32.382076,16.81702,54.21656,56.757801
2005-02-15,86.225311,32.599415,16.856869,53.942738,56.672512
2005-02-16,86.28228,32.311653,16.805063,53.738907,56.401695
2005-02-17,85.584679,32.378059,16.777168,53.401054,56.276245
2005-02-18,85.69857,32.53904,16.983597,52.92342,56.180939
2005-02-22,84.4244,32.462582,16.921429,52.690464,56.130817
2005-02-23,85.029457,32.478672,16.999531,52.865154,56.211102
2005-02-24,85.591789,32.52898,17.263344,52.74868,56.100708
2005-02-25,86.438934,32.907299,17.58136,53.004974,56.201065
2005-02-28,85.8694,32.83083,17.551865,52.434124,55.885025
2005-03-01,86.296532,33.011948,17.601282,52.417767,55.874493
2005-03-02,86.253792,32.764423,17.311165,52.347641,55.894581
2005-03-03,86.289406,32.780518,17.358992,52.318455,55.889595
2005-03-04,87.364281,33.354027,17.566216,52.885231,56.070786
2005-03-07,87.406982,33.213165,17.68178,53.095577,56.23196
2005-03-08,87.079536,33.303722,17.547083,52.593056,55.980175
2005-03-09,86.11145,33.152802,17.446663,51.734146,55.44648
2005-03-10,86.303635,33.261459,17.279287,52.049702,55.522015
2005-03-11,85.69857,33.253418,17.182049,51.669865,55.426327
2005-03-14,86.232475,33.146767,17.050543,51.979561,55.421307
2005-03-15,85.520607,32.941509,16.625734,51.652325,55.194748
2005-03-16,84.794533,32.979733,16.484661,51.967884,55.386082
2005-03-17,84.96537,32.941509,16.785139,52.13731,55.260181
2005-03-18,84.713081,32.875099,16.709419,51.810101,55.094009
2005-03-21,84.398666,32.651733,16.467926,51.664028,55.028568
2005-03-22,83.541092,32.277439,16.163471,51.225811,54.555248
2005-03-23,83.612549,32.062126,15.958633,51.471226,54.716415
2005-03-24,83.712608,32.056084,15.941097,51.576366,54.832218
2005-03-28,83.834106,32.056084,16.051085,51.260845,54.751644
2005-03-29,83.276703,31.724058,15.635839,51.564671,54.847271
2005-03-30,84.455833,31.983644,15.992106,51.8218,54.98827
2005-03-31,84.298599,31.969564,16.163471,52.19577,55.179665
2005-04-01,83.919876,31.895109,16.259108,52.371693,55.230164
2005-04-04,84.062798,31.90517,16.294973,52.359966,54.891457
2005-04-05,84.462967,32.076206,16.290989,52.225105,55.058285
2005-04-06,84.755997,32.166775,16.514153,52.406834,55.027954
2005-04-07,85.213348,32.297569,16.680729,51.984596,54.749912
2005-04-08,84.327202,32.297569,16.60182,52.166401,54.926826
2005-04-11,84.391533,32.418297,16.442425,52.447941,55.078495
2005-04-12,84.827446,32.498791,16.649645,52.934734,55.300919
2005-04-13,83.826942,32.1567,16.318092,52.805702,55.432381
2005-04-14,82.733551,31.734121,15.900449,52.72356,55.230164
2005-04-15,81.575836,31.345737,15.565704,53.421482,55.482964
2005-04-18,81.825966,31.231035,15.749819,53.380409,55.493057
2005-04-19,82.47628,31.64558,16.013617,53.896526,55.725616
2005-04-20,81.325745,31.24111,15.635839,53.76162,55.755913
2005-04-21,82.905075,31.806564,16.086153,53.198616,55.462715
2005-04-22,82.590637,31.693871,15.908422,53.644371,55.725616
2005-04-25,83.133759,31.860895,16.209694,53.802677,55.862099
2005-04-26,82.326233,31.46246,16.043911,53.720577,55.77108
2005-04-27,82.64782,31.377945,15.898855,53.908215,56.044079
2005-04-28,81.611588,30.955355,15.645405,54.307053,56.276646
2005-04-29,82.719269,31.452396,15.961824,54.21323,56.074421
2005-05-02,83.183792,31.442329,16.06782,54.201412,56.093708
2005-05-03,83.326706,31.51075,16.052683,54.348591,56.124168
2005-05-04,83.969879,31.88505,16.490242,53.871845,55.997288
2005-05-05,83.941299,31.93133,16.57711,53.995438,56.078472
2005-05-06,83.676865,31.79248,16.62175,53.595207,55.773987
2005-05-09,84.198563,31.864927,16.636898,53.648159,55.581127
2005-05-10,83.326706,31.422209,16.263094,54.030739,55.570965
2005-05-11,83.784088,31.563084,16.338812,54.19558,55.621746
2005-05-12,82.862213,31.170675,16.059855,54.407452,55.444073
2005-05-13,82.69783,30.989567,15.894875,54.619308,55.753666
2005-05-16,83.46965,31.114328,16.083759,54.554562,55.6674
2005-05-17,84.027084,31.110308,16.087749,54.70763,55.697865
2005-05-18,84.891754,31.46246,16.408148,55.072525,55.895763
2005-05-19,85.249092,31.484596,16.467926,54.931236,55.81461
2005-05-20,85.127594,31.351789,16.426483,54.995983,55.799366
2005-05-23,85.599274,31.611382,16.480682,55.425697,56.032768
2005-05-24,85.39917,31.528862,16.432859,55.578667,56.15461
2005-05-25,85.334839,31.442329,16.314899,55.190205,56.149536
2005-05-26,85.792213,31.46246,16.498217,55.17255,56.185055
2005-05-27,85.935127,31.59326,16.6098,55.231392,56.180004
2005-05-31,85.384872,31.180742,16.466331,55.914165,56.423599
2005-06-01,86.113777,31.369892,16.660805,56.598858,56.811283
2005-06-02,86.299622,31.637535,16.787523,56.734699,57.030373
2005-06-03,85.86367,31.341719,16.700651,56.267998,56.729763
2005-06-06,85.785049,31.548986,16.86882,56.563419,56.887711
2005-06-07,85.84938,31.709978,16.785139,57.012333,57.004887
2005-06-08,85.692184,31.59326,16.721378,56.74062,56.887711
2005-06-09,86.099503,31.718016,16.809046,56.693378,56.780708
2005-06-10,85.899422,31.597273,16.856869,56.055351,56.525955
2005-06-13,86.170967,31.488619,16.923819,55.718616,56.393513
2005-06-14,86.371071,31.452396,16.99316,55.352345,56.332382
2005-06-15,86.535461,31.639544,17.119881,55.452785,56.225388
2005-06-16,86.756973,31.742176,17.272909,55.730469,56.281437
2005-06-17,87.078423,32.219086,17.480934,55.724529,56.271259
2005-06-20,87.107101,31.917231,17.323124,55.630051,56.205006
2005-06-21,87.157349,32.158714,17.239437,56.03767,56.393513
2005-06-22,87.229095,32.062126,17.40202,56.716984,56.796017
2005-06-23,86.002144,31.699905,17.095974,56.657906,56.831699
2005-06-24,85.37072,31.693871,17.036201,56.941509,56.974342
2005-06-27,85.492706,31.621437,17.143793,57.09507,57.05582
2005-06-28,86.210228,31.802536,17.272909,56.705151,56.877552
2005-06-29,85.980598,31.669729,17.172483,56.616543,56.908081
2005-06-30,85.514236,31.627466,17.119881,57.124577,57.111877
2005-07-01,85.765366,31.585205,17.182049,56.432266,56.849522
2005-07-05,86.45414,31.621437,17.25856,55.898746,56.665401
2005-07-06,85.729523,31.536909,17.174873,56.20697,56.788136
2005-07-07,86.066734,31.361841,17.225088,56.325516,56.936485
2005-07-08,87.049721,31.784424,17.404417,56.09433,56.823944
2005-07-11,87.494537,32.013836,17.669821,56.09433,56.511982
2005-07-12,87.724213,32.345856,17.880238,55.780205,56.384071
2005-07-13,87.846199,32.086281,17.868288,55.697216,56.511982
2005-07-14,88.190605,32.17683,17.971104,55.554909,56.563145
2005-07-15,88.140343,32.092312,17.873064,55.703106,56.588715
2005-07-18,87.788788,32.001751,17.818073,55.288193,56.542637
2005-07-19,88.269508,32.074196,18.021305,55.483814,56.588715
2005-07-20,88.570854,32.291523,18.023701,55.786095,56.65004
2005-07-21,88.05426,32.357933,18.219765,55.027348,56.358547
2005-07-22,88.642616,32.327751,18.176729,55.454197,56.619335
2005-07-25,88.391495,32.237202,18.018919,55.252625,56.614323
2005-07-26,88.499107,32.140606,18.121733,55.34153,56.6245
2005-07-27,88.821991,32.508858,18.219765,55.252625,56.552879
2005-07-28,89.38166,32.732235,18.446917,55.744602,56.767689
2005-07-29,88.786133,32.575268,18.434959,55.193329,56.639839
2005-08-01,88.721527,32.895226,18.736237,54.988106,56.505314
2005-08-02,89.252518,33.130665,19.068586,54.809605,56.402584
2005-08-03,89.489288,33.378185,19.020765,55.077301,56.53614
2005-08-04,88.771782,33.106522,18.85339,54.964279,56.53614
2005-08-05,88.169067,32.985775,18.506689,54.535919,56.438564
2005-08-08,88.004028,33.064259,18.633413,54.434738,56.181759
2005-08-09,88.535011,33.486843,19.008812,54.63702,56.274231
2005-08-10,88.491943,33.71624,19.212049,54.577534,56.320438
2005-08-11,88.843544,34.259583,19.10445,54.958324,56.495003
2005-08-12,88.29821,34.048275,18.901211,55.517574,56.767181
2005-08-15,88.843544,34.108654,19.032721,55.374813,56.685036
2005-08-16,87.688316,33.740395,18.702755,55.761539,56.833946
2005-08-17,87.681137,33.65588,18.714712,55.392666,56.685036
2005-08-18,87.673958,33.293674,18.370407,55.803242,56.844234
2005-08-19,87.874878,33.456657,18.298672,55.797226,56.792812
2005-08-22,87.874878,33.824909,18.525822,55.73772,56.767181
2005-08-23,87.709816,33.680027,18.351274,55.993591,56.813412
2005-08-24,86.927765,33.323849,18.112167,56.04715,56.792812
2005-08-25,87.243439,33.450626,18.315407,56.225655,56.900681
2005-08-26,86.647934,33.341961,18.291496,56.20779,56.993137
2005-08-29,87.315193,33.323849,18.492342,56.27916,56.998268
2005-08-30,86.855988,33.227249,18.298672,56.636185,57.090679
2005-08-31,87.953789,33.824909,18.678844,57.112133,57.491215
2005-09-01,87.889221,34.229385,18.937077,56.768234,57.328812
2005-09-02,87.731377,34.350124,19.10445,56.815998,57.344296
2005-09-06,88.757416,34.772705,19.343559,56.415993,57.2257
2005-09-07,88.908104,34.676121,19.367466,55.88459,57.019463
2005-09-08,88.613945,34.410492,19.33638,55.944279,57.03495
2005-09-09,89.403198,34.863255,19.620918,56.12344,57.060707
2005-09-12,89.223808,34.591595,19.592226,55.735294,56.916348
2005-09-13,88.728752,34.356167,19.372248,56.027893,57.014259
2005-09-14,88.40583,34.380302,19.302906,55.812931,56.87508
2005-09-15,88.362793,34.404457,19.415291,55.353222,56.673981
2005-09-16,88.991127,34.790829,19.71417,54.989052,56.519337
2005-09-19,88.695679,34.561413,19.685474,55.108448,56.673981
2005-09-20,87.946274,34.434639,19.738081,55.251682,56.586357
2005-09-21,87.124825,34.470863,19.924582,55.765205,56.838985
2005-09-22,87.434685,34.434639,19.72612,55.711437,56.808067
2005-09-23,87.506752,34.289753,19.709387,55.293484,56.64307
2005-09-26,87.607635,34.664051,19.883932,55.042747,56.462612
2005-09-27,87.586006,34.531227,19.752424,55.120338,56.514183
2005-09-28,87.672493,34.887409,19.977182,55.490524,56.632729
2005-09-29,88.385841,35.303951,20.328663,55.239765,56.61211
2005-09-30,88.659676,35.074558,20.295187,55.048744,56.421368
2005-10-03,88.342598,34.953804,20.424309,54.618366,56.248459
2005-10-04,87.348206,34.724411,20.233027,54.798157,56.320908
2005-10-05,86.202492,34.422558,19.618526,55.037918,56.398586
2005-10-06,85.892639,34.259583,18.932299,54.828163,56.27441
2005-10-07,86.188126,34.380302,19.40094,55.049923,56.367493
2005-10-10,85.460304,34.211273,19.33638,55.013935,56.331287
2005-10-11,85.337799,34.253532,19.420078,54.900078,56.238155
2005-10-12,84.667686,34.024128,18.824697,54.366592,55.999966
2005-10-13,84.617241,33.951683,18.707544,54.168804,55.906803
2005-10-14,85.510757,34.271641,18.635805,54.084881,55.792896
2005-10-17,85.82782,33.927544,18.841434,54.072849,55.870556
2005-10-18,84.898262,33.535145,18.363226,54.132843,55.943073
2005-10-19,86.310593,33.806805,18.721886,54.156799,55.999966
2005-10-20,84.790146,33.034069,17.968704,54.30064,55.860249
2005-10-21,85.121651,33.178947,18.446917,54.804176,56.155327
2005-10-24,86.440292,33.698135,18.944254,54.378609,55.943073
2005-10-25,86.267342,33.73436,18.571243,53.911015,55.668678
2005-10-26,86.015152,33.673992,18.638195,53.515434,55.503017
2005-10-27,85.100014,33.607578,18.195858,53.707226,55.544441
2005-10-28,86.325005,33.897362,18.674061,53.713245,55.544441
2005-10-31,86.56279,33.957718,19.008812,53.815102,55.528931
2005-11-01,86.822166,34.247498,19.343559,53.753124,55.509163
2005-11-02,87.730125,34.718372,19.642437,53.500259,55.400032
2005-11-03,88.104843,34.70026,19.663956,53.139019,55.207787
2005-11-04,87.989532,34.380302,19.623304,53.054714,55.249352
2005-11-07,88.076012,34.579529,19.637655,53.235313,55.306484
2005-11-08,88.076012,34.495007,19.453543,53.753124,55.639099
2005-11-09,88.191277,34.470863,19.745249,53.199242,55.342918
2005-11-10,88.875839,34.428596,19.776333,53.849453,55.633869
2005-11-11,89.178482,34.609715,19.819374,53.879539,55.680672
2005-11-14,89.128014,34.404457,19.766771,53.476143,55.400032
2005-11-15,88.803772,34.217316,19.654394,53.825352,55.54557
2005-11-16,88.983917,34.156948,19.82177,54.39135,55.779362
2005-11-17,89.812614,34.742527,20.113472,54.523766,55.872952
2005-11-18,90.165634,34.984009,20.168472,54.270901,55.76384
2005-11-21,90.619621,35.032299,20.180418,54.433475,55.945652
2005-11-22,91.008751,35.146992,20.170853,54.505672,56.049637
2005-11-23,91.534767,35.316032,20.383661,54.294971,55.997639
2005-11-25,91.606789,34.977955,20.369307,54.493675,56.070396
2005-11-28,90.958321,35.068516,20.2402,54.764606,56.257462
2005-11-29,90.857437,35.014187,20.060869,54.24683,55.997639
2005-11-30,90.367416,34.742527,20.108688,54.186607,55.893734
2005-12-01,91.28978,35.394516,20.634722,54.101978,55.780525
2005-12-02,91.405037,35.527317,20.610813,54.120056,55.796173
2005-12-05,91.210503,35.68428,20.778183,53.878231,55.650143
2005-12-06,91.383461,35.79295,20.969461,54.428509,55.764893
2005-12-07,90.850227,35.557514,20.771011,54.222893,55.697098
2005-12-08,90.792572,35.551468,20.615593,54.573635,55.811855
2005-12-09,91.030357,35.90765,20.826004,54.144257,55.712719
2005-12-12,91.116837,36.36042,20.94556,54.041512,55.592777
2005-12-13,91.736534,36.535488,21.220526,54.241024,55.639709
2005-12-14,92.096786,36.517384,21.079454,54.797363,55.926575
2005-12-15,91.830193,36.17931,20.993378,54.664322,55.87962
2005-12-16,91.534653,36.463043,20.921644,54.845734,56.114315
2005-12-19,91.063782,36.396641,20.873825,54.90015,56.020447
2005-12-20,91.150673,36.402672,21.053154,54.833649,56.067383
2005-12-21,91.295586,36.577747,21.395069,54.7369,56.088234
2005-12-22,91.77372,36.78904,21.399855,55.17226,56.093498
2005-12-23,91.824402,36.770596,21.527508,55.51088,56.312504
2005-12-27,90.889938,36.4324,21.288157,55.964397,56.5681
2005-12-28,91.092735,36.696815,21.346184,55.808353,56.594799
2005-12-29,90.687088,36.709114,21.348597,55.929783,56.442986
2005-12-30,90.194527,36.543095,21.336508,55.802292,56.374924
2006-01-03,91.78093,37.766724,22.134357,55.729431,56.683765
2006-01-04,92.215569,38.080318,22.335032,55.862995,56.683765
2006-01-05,92.273529,37.889694,22.448669,55.796219,56.730923
2006-01-06,93.041389,38.400063,22.917709,55.692986,56.641891
2006-01-09,93.280449,38.418507,23.142557,55.729431,56.652348
2006-01-10,93.374619,38.074165,22.864521,55.280083,56.500557
2006-01-11,93.671585,38.400063,23.132887,55.189026,56.406384
2006-01-12,93.302155,38.086464,22.811327,55.559399,56.584309
2006-01-13,93.215218,38.234035,22.835506,55.881199,56.751858
2006-01-17,92.961708,37.754436,22.436577,56.130196,56.751858
2006-01-18,92.59227,37.244057,22.42449,56.111973,56.736149
2006-01-19,92.947212,37.668343,23.149813,55.947994,56.725613
2006-01-20,91.252129,37.096489,22.460756,56.093742,56.772747
2006-01-23,91.57811,37.613003,23.113541,56.075504,56.903618
2006-01-24,91.672279,37.803612,23.476204,55.802292,56.778004
2006-01-25,91.751945,37.932743,23.488295,55.195103,56.463936
2006-01-26,92.259041,38.381611,24.044373,54.958294,56.380131
2006-01-27,93.113823,38.58453,24.319992,54.958294,56.463936
2006-01-30,93.041389,38.615276,24.206364,54.903587,56.254551
2006-01-31,92.360481,38.652168,24.365931,55.05542,56.128883
2006-02-01,93.00518,38.769005,24.353846,54.867126,56.144127
2006-02-02,91.925835,38.332424,23.727646,54.970726,56.096859
2006-02-03,91.469414,38.234035,23.403671,55.360699,56.186161
2006-02-06,91.708496,38.178711,23.959749,55.470406,56.280746
2006-02-07,90.897194,37.895847,23.331141,55.208389,56.138847
2006-02-08,91.722977,38.031132,23.403671,55.080418,56.138847
2006-02-09,91.570885,38.104912,23.464113,55.330261,56.228222
2006-02-10,91.737495,38.018826,23.427855,55.025555,56.123085
2006-02-13,91.570885,37.754436,22.850012,55.031658,56.207203
2006-02-14,92.54155,38.17255,23.427855,54.836662,56.149391
2006-02-15,92.867546,37.828201,23.306963,54.970726,56.186161
2006-02-16,93.562973,38.190987,23.911392,54.982918,56.264999
2006-02-17,93.309395,38.080318,23.879965,55.421642,56.448868
2006-02-21,93.077637,38.086464,23.669619,55.330261,56.422623
2006-02-22,93.642616,38.375469,23.797768,55.708057,56.63282
2006-02-23,93.504974,38.473854,23.79051,55.567898,56.506725
2006-02-24,93.744049,38.602978,23.836437,55.482582,56.48045
2006-02-27,93.780273,38.738243,24.054043,55.391212,56.454151
2006-02-28,92.889275,38.381611,23.427855,55.665409,56.511948
2006-03-01,93.715057,38.775146,24.0758,55.329075,56.294037
2006-03-02,93.707825,38.701355,24.095142,54.943813,56.035511
2006-03-03,93.273186,38.541496,23.693804,54.625813,55.929993
2006-03-06,92.845802,38.393913,23.331141,54.148872,55.639793
2006-03-07,92.700943,37.926598,22.509115,54.185555,55.613422
2006-03-08,92.896507,38.055717,22.642086,54.167213,55.639793
2006-03-09,92.273529,38.012684,22.412403,54.185555,55.629234
2006-03-10,93.150063,38.590668,22.88386,53.983723,55.771656
2006-03-13,93.323898,38.910423,22.859684,53.940941,55.697807
